id_solicitacao,idade,renda_mensal,tempo_emprego_meses,score_bureau,divida_renda,historico_atraso_12m,consultas_bureau_6m,valor_solicitado,num_parcelas,possui_imovel,tempo_relacionamento_banco_meses,canal,regiao,inadimplente
13964,40,6993.57,44,746,0.136,0,1,39774.4,12,0,10,App,Sudeste,0
13965,35,3781.01,3,807,0.734,0,0,18809.05,60,0,26,App,Nordeste,0
13966,51,3578.57,137,438,0.229,1,1,11378.26,36,0,4,App,Sul,1
13967,39,1743.62,58,596,0.194,0,0,12664.14,24,0,62,App,Nordeste,0
13968,45,1200.0,54,381,0.266,1,1,3284.31,48,0,12,App,Centro-Oeste,0
13969,22,4960.15,9,676,0.38,0,0,22945.11,24,0,3,Agência,Sudeste,0
13970,40,5150.84,28,577,0.271,1,1,28777.4,48,0,46,Agência,Norte,0
13971,40,1275.58,11,740,0.146,1,3,2816.24,48,0,20,App,Sudeste,0
13972,33,2022.48,4,578,0.481,1,0,4918.04,12,1,15,Agência,Nordeste,0
13973,18,2933.38,11,609,0.153,1,1,17687.94,24,0,59,Agência,Sudeste,0
13974,33,6396.12,40,610,0.133,0,3,10738.59,24,0,9,App,Sudeste,0
13975,41,3348.36,66,574,0.375,0,0,25267.47,48,0,13,Agência,Sudeste,0
13976,42,1200.0,56,731,0.842,0,1,2900.95,24,0,10,App,Sudeste,0
13977,40,2613.55,2,447,0.446,0,3,15403.6,36,0,10,App,Sudeste,1
13978,37,2512.81,10,564,0.302,1,1,6564.41,48,0,27,App,Sul,1
13979,29,1384.43,38,586,0.224,1,1,3015.2,12,0,4,Agência,Sudeste,0
13980,60,5989.09,16,695,0.443,0,3,44542.41,12,0,129,Agência,Sudeste,0
13981,53,5303.75,47,617,0.353,0,2,18182.6,24,0,45,App,Sul,0
13982,28,1773.48,32,514,0.389,0,0,10231.97,48,0,26,Correspondente,Nordeste,1
13983,27,2411.61,199,622,0.778,0,2,17230.9,36,0,17,Agência,Sul,0
13984,24,2474.38,3,488,0.46,0,1,19886.2,12,0,46,App,Sudeste,1
13985,40,3872.22,23,757,0.292,1,0,12684.03,48,0,18,App,Nordeste,0
13986,39,2281.62,5,624,0.493,1,2,6058.62,24,0,2,App,Sudeste,0
13987,57,3267.6,9,701,0.188,0,1,14766.05,48,1,6,App,Sudeste,0
13988,22,5014.42,14,560,0.21,0,0,40630.06,24,0,1,App,Centro-Oeste,0
13989,35,4281.18,128,599,0.275,0,4,17954.67,60,0,5,App,Sul,1
13990,46,4200.65,39,638,0.176,0,1,30985.83,36,0,4,Agência,Sul,0
13991,57,4573.84,60,661,0.324,0,2,14505.61,48,0,2,Correspondente,Nordeste,0
13992,29,4397.45,45,799,0.298,0,1,12435.9,24,0,1,Agência,Sudeste,0
13993,46,1579.15,37,779,0.621,1,0,6770.82,24,0,4,Correspondente,Sul,0
13994,35,2103.56,21,536,0.207,0,2,4132.84,60,1,43,Correspondente,Sudeste,0
13995,21,3961.02,3,681,0.582,0,0,16212.39,36,1,19,Agência,Sudeste,0
13996,41,5716.8,8,693,0.216,0,2,42219.71,24,1,23,App,Sudeste,0
13997,51,3921.94,23,588,0.185,0,2,32893.34,24,0,15,App,Nordeste,0
13998,38,4217.27,97,555,0.568,1,2,23548.31,24,1,19,Correspondente,Nordeste,0
13999,37,3184.24,10,834,0.106,0,0,9127.57,24,0,55,Agência,Sudeste,0
14000,55,3786.8,134,588,0.49,0,0,20956.5,36,0,0,Correspondente,Sudeste,0
14001,44,9242.7,6,752,0.519,0,0,43748.62,12,0,41,Agência,Sudeste,0
14002,40,6829.57,5,467,0.39,0,2,36009.27,24,1,33,App,Sul,0
14003,36,9470.16,7,539,0.187,0,0,54115.56,12,0,5,App,Sudeste,0
14004,51,1570.34,55,676,0.349,0,2,8943.11,36,0,26,Correspondente,Nordeste,0
14005,41,3155.53,15,591,0.356,1,1,9731.01,36,0,91,App,Nordeste,0
14006,49,3141.95,56,614,0.664,0,0,6632.31,12,0,51,App,Sul,0
14007,50,3145.43,15,542,0.478,0,2,17713.26,36,0,2,App,Nordeste,0
14008,37,1783.03,31,691,0.115,0,1,8492.06,36,0,15,Agência,Sul,0
14009,24,5664.99,60,637,0.361,1,1,44170.26,12,0,13,Agência,Sudeste,0
14010,44,4486.84,5,778,0.561,1,0,22282.45,24,1,53,App,Nordeste,0
14011,28,3563.82,1,452,0.133,1,1,22768.39,24,0,15,App,Nordeste,0
14012,18,3667.39,30,789,0.393,0,1,31456.16,60,0,0,Agência,Norte,0
14013,18,2821.98,89,549,0.835,1,2,10256.05,24,0,4,App,Sul,0
14014,33,4580.91,26,745,0.763,0,1,33620.03,24,0,24,App,Norte,0
14015,35,1754.0,34,808,0.595,0,3,15651.91,24,0,2,Agência,Sudeste,1
14016,61,2812.13,16,599,0.438,0,1,23236.01,48,0,48,Agência,Nordeste,0
14017,36,1909.52,12,832,0.358,0,0,10833.43,48,0,2,App,Sul,0
14018,30,3375.9,11,734,0.661,0,2,8769.0,48,0,51,Agência,Centro-Oeste,0
14019,48,2885.18,95,845,0.373,0,1,20761.56,36,0,69,Agência,Nordeste,0
14020,22,1834.73,11,624,0.096,0,3,7365.32,36,1,2,Correspondente,Sul,0
14021,38,2340.1,10,634,0.605,1,1,20199.02,12,1,32,App,Sudeste,0
14022,52,1200.0,3,506,0.113,1,1,2176.95,36,0,63,App,Sudeste,0
14023,43,3293.91,3,777,0.436,0,2,11855.28,36,0,6,Agência,Nordeste,0
14024,28,3669.89,18,665,0.772,0,4,12805.97,60,0,17,App,Norte,1
14025,29,1270.8,25,666,0.52,0,0,7522.81,12,1,1,App,Sul,1
14026,30,2383.59,6,825,0.188,0,0,5138.85,48,0,7,App,Norte,0
14027,24,11889.3,21,579,0.377,1,1,29828.09,36,0,32,Agência,Nordeste,0
14028,54,2895.98,39,510,0.43,0,1,6035.79,12,0,18,Correspondente,Nordeste,0
14029,26,2475.88,20,400,0.436,1,0,11357.81,12,0,64,Agência,Sudeste,0
14030,24,11857.93,47,645,0.043,0,0,86014.72,36,0,107,Correspondente,Nordeste,0
14031,46,6411.13,30,656,0.132,2,1,21473.95,36,0,23,App,Sudeste,0
14032,40,3092.21,22,535,0.663,1,0,19643.76,24,1,38,Correspondente,Nordeste,0
14033,51,2374.47,34,662,0.181,0,0,11937.39,12,0,99,Correspondente,Sul,0
14034,47,12524.86,13,468,0.332,0,2,109694.46,36,0,27,Correspondente,Sul,0
14035,18,7570.75,38,803,0.728,0,0,63446.23,36,0,58,Agência,Nordeste,0
14036,36,3139.29,146,736,0.257,0,1,17873.52,24,0,15,App,Norte,0
14037,22,2131.67,98,617,0.216,0,2,15499.07,24,0,39,Correspondente,Sudeste,1
14038,40,2385.29,5,681,0.158,0,2,19164.74,36,0,5,Agência,Sudeste,0
14039,32,3113.53,3,607,0.069,0,0,14779.14,12,0,29,Agência,Sudeste,0
14040,23,9222.86,15,659,0.209,0,3,68617.2,48,0,64,Agência,Centro-Oeste,0
14041,21,1200.0,53,581,0.156,1,1,6447.01,48,1,64,App,Sudeste,1
14042,35,6158.3,23,821,0.21,0,1,27857.11,36,0,5,App,Nordeste,0
14043,18,1816.83,34,459,0.427,0,3,10007.36,36,0,19,App,Centro-Oeste,1
14044,51,2298.38,4,726,0.36,1,0,4479.04,36,0,12,App,Sudeste,0
14045,41,1995.41,12,677,0.39,0,1,6301.4,48,0,72,Agência,Sudeste,0
14046,36,2877.63,51,668,0.467,1,0,15019.05,36,0,11,App,Sudeste,0
14047,39,2534.85,68,692,0.294,0,0,14860.67,12,0,46,App,Nordeste,0
14048,38,4665.74,82,566,0.759,0,3,31935.72,24,1,30,Agência,Sul,1
14049,52,2593.3,28,761,0.051,2,3,8706.56,24,1,10,Agência,Nordeste,0
14050,54,2790.37,26,540,0.477,0,0,14584.7,24,0,33,App,Centro-Oeste,1
14051,51,4278.96,68,733,0.074,0,1,11720.94,36,0,47,App,Nordeste,0
14052,55,2976.24,17,688,0.587,0,1,26757.02,24,0,19,App,Sudeste,0
14053,53,1336.94,52,627,0.259,0,3,7863.0,60,0,60,Agência,Nordeste,0
14054,45,1954.83,35,643,0.578,2,2,6333.2,24,0,91,Correspondente,Norte,0
14055,34,4518.09,37,605,0.347,0,0,19979.0,24,0,101,App,Sul,0
14056,46,2321.68,72,572,0.17,0,0,5577.08,36,1,10,App,Sudeste,0
14057,67,3172.76,83,602,0.076,0,0,14943.57,48,0,108,App,Sudeste,0
14058,50,5122.94,13,547,0.239,0,0,29344.44,24,0,32,Agência,Nordeste,0
14059,48,4697.85,12,803,0.103,0,1,13041.47,36,1,31,App,Nordeste,0
14060,45,6981.57,52,714,0.129,0,0,13613.82,12,0,13,App,Nordeste,0
14061,18,3905.12,22,773,0.6,0,1,17799.51,60,1,1,Correspondente,Nordeste,0
14062,44,2904.74,30,833,0.283,0,0,5346.14,24,0,8,Agência,Nordeste,0
14063,45,6037.78,0,675,0.03,0,1,20423.68,36,1,42,Correspondente,Nordeste,0
14064,45,6276.41,15,693,0.331,0,0,39159.56,48,0,37,Correspondente,Sudeste,0
14065,38,1347.85,11,778,0.234,1,3,9330.07,36,1,89,Agência,Sudeste,0
14066,34,1799.64,40,777,0.316,0,1,12299.62,36,1,1,App,Sudeste,0
14067,33,2296.68,72,541,0.291,0,0,7027.9,36,0,3,Correspondente,Nordeste,0
14068,54,6097.0,35,531,0.386,1,1,43889.04,12,0,4,App,Centro-Oeste,0
14069,62,2554.51,5,748,0.234,1,1,15941.75,24,1,41,App,Sudeste,0
14070,34,5514.87,16,784,0.248,0,1,14706.85,12,0,8,App,Sudeste,0
14071,33,6356.8,2,750,0.328,0,0,42657.63,36,1,2,App,Nordeste,0
14072,26,2845.85,35,419,0.221,0,3,4479.34,12,0,15,App,Sudeste,1
14073,39,2612.51,11,627,0.229,0,1,22891.99,36,0,20,Agência,Sul,0
14074,28,6214.58,27,623,0.133,2,0,42320.27,12,0,15,App,Norte,0
14075,54,3240.42,60,592,0.209,0,0,9308.1,12,0,21,Correspondente,Nordeste,0
14076,33,3710.72,7,539,0.021,1,1,30288.54,24,0,9,App,Sudeste,0
14077,18,9214.58,5,582,0.478,2,1,36074.71,60,0,7,Correspondente,Nordeste,0
14078,42,3117.37,29,641,0.387,0,2,6258.93,24,0,40,App,Sudeste,0
14079,35,5146.1,59,503,0.459,1,1,31198.98,48,0,2,Agência,Sudeste,1
14080,40,3983.31,28,568,0.325,1,1,6433.33,48,0,38,Agência,Sudeste,0
14081,52,3980.75,31,747,0.127,0,1,35703.13,48,0,5,App,Centro-Oeste,0
14082,38,2121.93,4,594,0.279,0,1,11577.01,12,1,10,App,Sudeste,0
14083,36,2751.64,43,726,0.083,1,2,24196.38,24,1,27,App,Sudeste,0
14084,45,2757.49,16,610,0.316,1,0,23416.2,60,0,17,App,Sudeste,0
14085,36,8719.17,4,690,0.318,0,0,53222.62,12,0,23,Agência,Nordeste,0
14086,39,9986.98,30,599,0.128,0,2,65139.88,48,0,61,Agência,Sudeste,0
14087,49,4452.26,46,846,0.257,0,0,32559.75,60,1,9,Correspondente,Sudeste,0
14088,41,1819.33,37,685,0.524,0,2,15520.79,36,0,20,App,Sudeste,0
14089,20,5520.98,4,759,0.337,0,3,19229.45,36,0,1,Agência,Sul,0
14090,49,3481.18,9,608,0.539,0,0,21278.33,24,1,22,Agência,Sudeste,0
14091,25,1476.38,48,797,0.078,0,2,10568.9,24,0,55,Agência,Norte,0
14092,47,7113.8,3,798,0.077,0,1,33364.09,48,1,68,Correspondente,Norte,0
14093,55,4552.13,5,695,0.011,0,0,9776.76,48,1,18,Agência,Sudeste,0
14094,36,3040.36,24,632,0.078,1,2,22822.43,36,0,53,App,Centro-Oeste,0
14095,27,2425.1,1,677,0.216,0,0,4844.25,24,0,9,App,Sul,0
14096,18,3334.42,29,710,0.908,2,0,23793.47,24,0,23,Correspondente,Sudeste,1
14097,55,1996.03,42,644,0.427,0,2,12614.34,12,0,27,Correspondente,Nordeste,0
14098,45,8228.76,23,615,0.375,0,2,59478.76,48,0,33,Correspondente,Centro-Oeste,1
14099,51,4712.92,19,707,0.36,0,2,41368.06,24,0,25,Correspondente,Nordeste,0
14100,64,6105.74,24,726,0.4,0,0,9431.17,60,0,28,App,Nordeste,0
14101,53,4653.25,39,632,0.351,2,0,11732.08,48,0,29,App,Sudeste,0
14102,51,1630.14,34,548,0.331,0,4,4575.14,36,0,6,App,Sudeste,0
14103,23,2139.47,44,718,0.009,0,0,3503.13,12,0,27,Agência,Norte,1
14104,47,3614.78,16,731,0.391,0,1,13444.96,36,0,85,App,Nordeste,0
14105,44,6602.66,19,552,0.293,0,1,18746.39,36,0,20,App,Sudeste,0
14106,45,2510.36,67,527,0.03,0,1,16980.94,24,1,23,App,Nordeste,0
14107,41,1650.28,27,677,0.083,0,2,11734.32,48,1,11,App,Centro-Oeste,0
14108,40,7665.12,22,681,0.229,0,0,41526.94,36,0,7,App,Centro-Oeste,0
14109,40,4228.64,26,768,0.332,0,1,30622.59,48,1,14,App,Sudeste,0
14110,54,2636.23,10,534,0.026,1,0,10005.54,60,1,44,Agência,Nordeste,0
14111,33,4079.38,14,693,0.179,2,0,27483.93,60,0,29,Agência,Sudeste,0
14112,26,1786.75,87,563,0.329,1,0,10813.47,24,1,62,Correspondente,Sudeste,0
14113,45,2618.32,60,528,0.59,1,2,9903.74,12,0,34,App,Sudeste,1
14114,28,1200.0,25,498,0.195,1,0,1977.56,36,0,17,Correspondente,Nordeste,0
14115,46,8677.34,12,644,0.077,0,1,48895.4,36,1,20,App,Nordeste,1
14116,47,3857.11,5,637,0.453,0,2,11307.39,60,1,32,App,Sudeste,0
14117,42,4107.29,10,635,0.167,0,2,24100.8,48,0,8,App,Sudeste,0
14118,58,8063.32,38,634,0.291,0,2,41244.55,24,0,41,App,Nordeste,0
14119,18,1578.37,27,605,0.166,0,2,9312.61,24,1,18,App,Sudeste,0
14120,38,3826.91,49,719,0.221,0,3,26832.39,24,1,10,Correspondente,Nordeste,0
14121,41,2195.62,1,589,0.499,0,1,3368.06,36,0,97,App,Sudeste,0
14122,38,2871.95,0,490,0.028,0,1,8730.13,60,1,41,App,Nordeste,0
14123,45,5197.51,36,640,0.319,0,1,13435.15,36,0,49,Correspondente,Sudeste,0
14124,57,4489.36,53,816,0.097,0,1,16321.97,12,1,31,App,Sul,0
14125,57,11424.95,31,584,0.657,0,4,30415.6,48,0,29,Correspondente,Sudeste,0
14126,27,3248.72,6,532,0.314,0,1,15195.33,24,1,1,App,Nordeste,0
14127,39,4284.54,18,532,0.137,0,0,7242.18,48,0,10,App,Sul,0
14128,50,2010.23,92,512,0.219,0,2,6282.77,12,0,38,Agência,Nordeste,0
14129,18,8100.8,42,611,0.444,0,4,55393.56,60,0,7,App,Centro-Oeste,0
14130,28,2643.0,65,600,0.16,0,0,10333.28,24,0,25,App,Centro-Oeste,0
14131,18,2606.96,13,432,0.404,0,2,19294.03,48,0,12,Correspondente,Sul,0
14132,42,7856.86,58,770,0.229,0,2,26987.32,60,0,28,App,Centro-Oeste,0
14133,37,2637.61,8,850,0.386,0,2,7273.33,48,0,6,Agência,Norte,0
14134,27,18360.38,90,642,0.573,0,0,126359.85,36,0,20,Agência,Sudeste,0
14135,30,2445.79,20,698,0.253,0,1,12524.87,12,0,45,App,Norte,0
14136,29,5178.57,125,572,0.286,0,1,28049.19,24,1,74,App,Sudeste,0
14137,43,4543.05,40,599,0.294,0,2,13165.89,24,0,6,Agência,Sudeste,0
14138,39,4642.18,23,653,0.2,1,1,35946.23,12,0,60,App,Centro-Oeste,0
14139,26,3319.95,22,514,0.425,0,2,26527.81,24,0,0,Agência,Sudeste,0
14140,30,1868.87,80,441,0.395,0,2,7300.98,12,0,37,App,Sudeste,0
14141,48,13729.69,85,670,0.385,0,2,39537.77,60,1,28,App,Nordeste,0
14142,19,17555.73,22,630,0.316,0,0,148669.59,48,0,32,Correspondente,Sul,0
14143,51,2315.61,16,623,0.305,0,0,9384.93,48,1,78,Correspondente,Sudeste,0
14144,45,9025.38,109,522,0.162,0,1,51427.91,36,0,48,App,Sul,0
14145,37,8785.77,62,632,0.27,1,1,58178.94,48,0,5,App,Sudeste,0
14146,49,3029.8,22,664,0.096,1,0,5444.43,48,1,36,App,Nordeste,0
14147,44,6669.92,63,685,0.318,1,2,14827.89,24,0,42,Agência,Sul,0
14148,35,2339.31,8,708,0.234,0,1,17409.33,36,0,66,App,Sudeste,0
14149,30,3041.12,0,498,0.15,0,2,22168.67,36,0,42,App,Sudeste,0
14150,18,4897.67,62,658,0.483,0,1,21453.55,36,0,67,Correspondente,Nordeste,0
14151,36,2134.25,17,620,0.35,1,1,16008.5,60,0,2,App,Sul,0
14152,32,18332.97,136,526,0.325,0,0,96531.46,24,0,59,Correspondente,Nordeste,0
14153,45,2943.51,12,660,0.171,1,2,23682.85,48,0,78,Correspondente,Sudeste,0
14154,38,3280.01,25,586,0.067,0,0,11502.71,48,1,19,App,Sudeste,0
14155,46,3162.3,7,781,0.136,1,0,7891.01,24,0,18,App,Sul,0
14156,37,5145.92,44,616,0.118,0,0,13719.46,12,0,17,Correspondente,Sudeste,0
14157,47,2415.11,16,495,0.315,1,0,16316.32,48,1,17,Agência,Centro-Oeste,1
14158,31,11837.15,58,553,0.237,2,1,73358.53,24,0,12,Agência,Sudeste,1
14159,38,5829.84,174,617,0.322,0,1,22368.88,24,0,125,App,Sudeste,0
14160,63,4943.78,38,522,0.589,0,1,37022.19,24,1,115,Agência,Sudeste,0
14161,49,3974.86,10,736,0.21,0,0,20993.67,48,0,12,Agência,Nordeste,0
14162,38,8844.45,0,734,0.356,0,1,45060.67,36,0,13,Agência,Centro-Oeste,0
14163,44,6597.52,5,626,0.159,1,1,27487.51,60,0,44,Agência,Sul,0
14164,36,3659.44,1,763,0.602,0,2,10043.3,36,0,7,App,Norte,0
14165,46,2069.65,82,502,0.178,0,2,8424.85,36,0,47,Correspondente,Nordeste,0
14166,43,1200.0,55,615,0.051,0,2,2435.45,48,1,2,Agência,Nordeste,0
14167,51,6865.59,1,500,0.27,1,1,18897.92,48,0,17,App,Nordeste,0
14168,42,2933.23,38,599,0.527,1,2,21658.15,24,0,12,App,Nordeste,0
14169,33,2726.37,59,575,0.213,0,0,12573.22,48,1,10,Correspondente,Sul,0
14170,35,3358.89,75,474,0.34,1,1,17731.67,60,1,25,App,Sudeste,0
14171,48,2150.07,3,569,0.215,1,2,15955.13,24,0,14,App,Sudeste,0
14172,41,3538.94,118,648,0.285,0,1,16748.33,12,1,3,Correspondente,Sudeste,0
14173,23,3757.5,53,598,0.165,0,1,21585.58,12,0,18,App,Sudeste,1
14174,42,4739.22,3,664,0.522,1,2,14248.54,48,1,3,App,Nordeste,0
14175,46,1200.0,53,748,0.476,0,1,10733.42,24,0,44,App,Sudeste,0
14176,48,5126.83,12,819,0.39,0,3,14737.39,36,1,106,Correspondente,Norte,0
14177,18,4144.45,14,531,0.267,0,0,32912.21,48,1,25,App,Sudeste,0
14178,18,4391.37,18,751,0.135,0,1,36754.65,36,0,6,App,Nordeste,0
14179,34,1257.15,12,588,0.406,0,2,7558.64,48,0,88,Agência,Sudeste,0
14180,18,10799.98,8,765,0.13,1,2,62945.68,36,0,85,Agência,Sudeste,0
14181,56,1446.53,57,591,0.327,0,0,8979.12,48,1,14,Agência,Sudeste,0
14182,56,1967.44,53,748,0.051,0,3,14080.52,36,0,11,App,Nordeste,0
14183,35,7672.78,79,652,0.327,0,2,63338.23,12,0,81,App,Nordeste,1
14184,38,3279.05,24,829,0.087,0,0,11981.41,60,0,32,App,Sul,0
14185,41,5802.66,5,597,0.232,1,0,19225.99,24,1,26,App,Sudeste,0
14186,37,3982.56,10,602,0.343,0,1,32121.81,24,0,6,Agência,Sudeste,0
14187,35,5921.94,15,603,0.317,0,0,52969.41,24,0,19,Agência,Nordeste,0
14188,52,6282.68,71,563,0.253,0,1,20767.89,60,0,94,Correspondente,Nordeste,0
14189,31,7245.26,76,708,0.448,1,0,63960.01,36,0,2,App,Nordeste,0
14190,40,1200.0,79,683,0.367,0,1,10275.6,12,0,7,App,Nordeste,0
14191,24,1311.36,84,737,0.142,0,1,3896.23,12,1,20,Agência,Nordeste,0
14192,59,11096.98,65,623,0.345,0,2,71220.65,12,0,31,Correspondente,Sul,0
14193,22,1907.74,135,488,0.566,0,1,13618.51,36,1,83,Agência,Sudeste,0
14194,42,3879.54,42,511,0.149,0,3,14090.7,12,1,10,App,Sudeste,0
14195,29,3549.39,27,508,0.244,0,1,30043.04,24,0,73,App,Nordeste,0
14196,38,1240.06,73,592,0.509,2,4,5102.04,24,1,6,Correspondente,Sudeste,0
14197,48,1988.3,39,719,0.34,1,3,6746.46,36,0,57,Agência,Sudeste,0
14198,28,6404.58,32,696,0.076,1,1,20188.37,12,0,54,Agência,Norte,1
14199,33,3113.37,70,850,0.33,0,3,11795.66,12,0,26,App,Norte,0
14200,18,3303.98,54,630,0.607,0,1,17312.33,36,1,26,App,Sudeste,0
14201,42,1200.0,95,698,0.088,1,0,2413.22,24,0,37,Agência,Sudeste,0
14202,46,1767.34,2,534,0.333,0,0,12764.68,36,1,174,App,Sul,0
14203,38,2509.77,15,800,0.195,0,3,15902.62,24,0,34,App,Centro-Oeste,0
14204,35,6030.38,72,654,0.43,0,0,42983.52,12,0,20,App,Nordeste,0
14205,31,2099.3,8,599,0.239,0,1,5656.41,24,0,14,App,Sudeste,0
14206,44,8116.46,55,686,0.08,0,0,37182.72,24,0,3,App,Nordeste,0
14207,44,5405.49,72,494,0.417,0,2,9761.37,60,0,37,App,Sudeste,1
14208,30,9013.84,1,473,0.194,1,0,47750.49,36,0,2,App,Sudeste,0
14209,39,6151.16,12,647,0.209,1,2,24764.23,12,1,56,App,Nordeste,0
14210,45,3868.09,20,561,0.236,0,3,27310.59,48,0,28,Correspondente,Sul,0
14211,26,1460.99,15,706,0.28,1,2,11368.45,36,1,34,App,Norte,0
14212,49,2843.42,144,613,0.098,0,2,9206.53,36,0,29,Correspondente,Sudeste,0
14213,51,3615.09,13,736,0.715,0,2,16053.18,48,1,19,App,Norte,0
14214,33,3670.06,2,638,0.483,0,2,29639.46,60,0,47,App,Sudeste,0
14215,43,1339.67,51,704,0.369,0,0,10557.76,24,0,47,App,Nordeste,0
14216,46,1342.33,15,475,0.101,0,0,5989.69,48,0,2,App,Nordeste,0
14217,42,3929.31,22,599,0.146,0,1,31577.6,36,0,29,App,Sudeste,0
14218,27,3111.94,3,589,0.646,1,0,7993.21,36,0,50,Agência,Sudeste,0
14219,39,2953.25,15,748,0.17,2,0,18367.66,24,0,3,App,Nordeste,0
14220,46,4306.82,23,734,0.274,0,2,10460.05,36,0,0,App,Sudeste,0
14221,45,2147.53,8,724,0.745,0,1,17147.32,24,0,21,Correspondente,Centro-Oeste,0
14222,38,1200.0,8,530,0.14,0,3,6578.82,36,1,39,Agência,Norte,0
14223,61,3507.82,7,560,0.188,0,4,25574.65,36,1,76,Correspondente,Centro-Oeste,0
14224,39,2843.28,3,545,0.628,1,0,24365.94,24,1,5,App,Sudeste,0
14225,45,4240.77,2,633,0.094,0,1,16877.23,12,0,15,Agência,Nordeste,0
14226,39,6950.49,176,672,0.151,1,0,58611.84,48,0,7,App,Sudeste,0
14227,27,3191.33,84,653,0.135,0,0,15561.43,48,1,57,App,Sudeste,0
14228,25,6456.72,28,697,0.102,0,1,15916.08,36,0,22,App,Nordeste,0
14229,31,8024.22,59,616,0.29,1,0,31382.54,12,0,10,App,Sudeste,0
14230,25,1870.52,31,673,0.298,0,3,16221.11,24,0,11,Agência,Sudeste,0
14231,31,5597.68,9,526,0.106,1,1,37678.19,48,0,52,App,Nordeste,0
14232,18,4978.61,72,365,0.256,1,0,36159.48,12,1,12,Agência,Norte,0
14233,44,1577.19,73,730,0.13,0,1,12428.52,36,1,42,Correspondente,Sudeste,0
14234,21,2242.12,96,559,0.365,1,3,8854.14,48,1,38,Correspondente,Sudeste,0
14235,38,2025.21,152,720,0.086,0,1,3771.15,48,0,79,Agência,Sul,0
14236,50,1564.98,7,603,0.758,0,3,12080.28,24,0,30,App,Nordeste,0
14237,30,1478.04,15,748,0.102,1,0,10325.64,12,1,52,Agência,Sudeste,0
14238,30,3185.32,43,528,0.539,0,3,24945.56,36,0,5,App,Centro-Oeste,1
14239,21,3563.34,11,637,0.207,0,2,25138.97,48,0,26,App,Sudeste,0
14240,18,2896.83,122,573,0.278,0,0,13818.14,60,0,70,App,Nordeste,0
14241,31,5355.2,103,500,0.299,1,0,46100.08,48,0,31,Agência,Sudeste,1
14242,20,3790.1,1,752,0.625,1,3,32414.35,48,1,30,Agência,Sudeste,0
14243,49,2049.83,51,646,0.552,0,4,15770.45,24,1,68,Agência,Nordeste,1
14244,39,3842.81,61,781,0.251,1,4,31535.07,12,1,90,Agência,Sudeste,0
14245,37,1868.36,23,618,0.096,0,1,7326.41,12,0,67,Correspondente,Sudeste,0
14246,47,5545.92,58,718,0.122,0,3,36695.87,24,0,38,App,Sudeste,0
14247,35,1838.02,7,559,0.16,0,0,15088.38,36,0,9,App,Sudeste,0
14248,38,2544.09,5,546,0.514,0,3,4119.17,12,0,1,App,Sudeste,1
14249,59,1589.43,9,619,0.099,0,1,4826.53,60,0,24,App,Sudeste,0
14250,55,3784.49,105,536,0.521,2,0,6704.18,24,0,26,Agência,Sul,0
14251,27,1436.46,7,773,0.417,0,0,2859.59,36,0,4,App,Sudeste,0
14252,29,7452.74,18,540,0.472,0,0,34055.47,36,1,6,App,Sudeste,0
14253,18,3031.5,93,576,0.656,0,1,18514.13,36,0,5,App,Centro-Oeste,0
14254,36,4422.03,16,544,0.563,0,1,12372.58,24,0,127,App,Sudeste,0
14255,37,2522.85,132,558,0.395,0,1,9817.9,24,0,146,App,Sudeste,0
14256,37,1555.14,62,502,0.083,0,1,5649.53,60,0,23,App,Sul,0
14257,33,6483.09,52,676,0.186,0,0,37110.45,24,0,12,Agência,Sul,0
14258,55,3976.66,35,712,0.648,0,3,26361.72,36,0,32,Correspondente,Sul,0
14259,51,4529.47,63,554,0.075,1,0,6797.91,36,1,33,Agência,Sudeste,0
14260,18,1200.0,10,537,0.672,1,2,8191.67,24,1,28,Correspondente,Sudeste,0
14261,46,1533.9,76,698,0.298,2,0,11146.18,48,0,22,App,Sudeste,0
14262,31,1886.95,49,583,0.269,0,2,14261.79,24,0,74,App,Nordeste,0
14263,58,6005.63,1,582,0.438,1,0,52292.16,12,1,27,Agência,Sul,0
14264,29,2229.72,9,628,0.191,0,0,9630.16,12,1,33,App,Nordeste,0
14265,46,3734.54,83,570,0.285,0,3,16186.13,24,1,4,Correspondente,Centro-Oeste,0
14266,23,1779.24,41,625,0.537,0,1,12379.82,36,0,50,App,Sudeste,0
14267,52,3162.07,21,785,0.364,0,3,7066.91,60,0,16,Correspondente,Nordeste,0
14268,33,6235.95,64,503,0.453,0,0,11829.33,48,0,13,App,Sudeste,0
14269,19,5543.7,5,571,0.531,0,0,32227.61,24,0,13,Agência,Sudeste,0
14270,49,2933.01,32,762,0.099,0,2,18345.31,12,1,24,Correspondente,Nordeste,0
14271,18,14535.39,27,548,0.714,0,3,87597.02,36,0,21,Agência,Sudeste,1
14272,38,5737.14,13,683,0.055,0,1,36477.19,36,0,62,Agência,Nordeste,0
14273,49,2571.44,107,705,0.475,0,0,16269.58,24,0,33,Agência,Sudeste,0
14274,55,2296.97,4,635,0.332,0,0,18718.54,36,1,18,App,Norte,0
14275,37,3111.75,87,624,0.416,0,2,16166.8,48,1,52,Agência,Sudeste,0
14276,20,3350.28,23,506,0.289,0,1,16799.02,48,1,44,Agência,Norte,0
14277,36,1680.76,24,560,0.209,1,0,2976.97,48,0,64,App,Sul,1
